metric,no_targets_columns,value,n_samples,seed,split
rmse,0,13.355448462921386,64,0,0
rmse,0,13.449094209627017,64,0,1
rmse,0,10.90992682862617,64,0,2
rmse,0,13.779896168322821,63,0,3
rmse,0,11.704454625654583,63,0,4
rmse,0,12.623416168132266,64,1,0
rmse,0,13.424824325029272,64,1,1
rmse,0,13.02438731536333,64,1,2
rmse,0,13.69182449436075,63,1,3
rmse,0,13.191790649359284,63,1,4
rmse,0,13.242132188000433,64,2,0
rmse,0,15.382417843104207,64,2,1
rmse,0,10.095624185958727,64,2,2
rmse,0,11.282128706761924,63,2,3
rmse,0,15.561101848554703,63,2,4
rmse,0,13.04543712309409,64,3,0
rmse,0,12.566886038462075,64,3,1
rmse,0,14.542973082818081,64,3,2
rmse,0,10.78932845652435,63,3,3
rmse,0,11.605942280031412,63,3,4
rmse,0,14.514626297135763,64,4,0
rmse,0,11.973584034245915,64,4,1
rmse,0,13.734994625272156,64,4,2
rmse,0,10.467866317228788,63,4,3
rmse,0,13.336393933386622,63,4,4
