metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.020571414175972,112,0,0
rmse,0,1.860765129001553,112,0,1
rmse,0,2.3947249586359587,112,0,2
rmse,0,2.0327248000004983,111,0,3
rmse,0,2.157887930797223,111,0,4
rmse,0,2.053023799448651,112,1,0
rmse,0,2.391990361885616,112,1,1
rmse,0,2.351744074047383,112,1,2
rmse,0,2.157061411049683,111,1,3
rmse,0,2.1072437943472058,111,1,4
rmse,0,1.986290160039562,112,2,0
rmse,0,1.9969814796324077,112,2,1
rmse,0,1.8744288472164135,112,2,2
rmse,0,2.363422818852096,111,2,3
rmse,0,1.9850432913131506,111,2,4
rmse,0,1.8330544436137541,112,3,0
rmse,0,2.1714484375119545,112,3,1
rmse,0,2.2461071160854296,112,3,2
rmse,0,1.944486843684086,111,3,3
rmse,0,1.9970731876962788,111,3,4
rmse,0,2.08915475805068,112,4,0
rmse,0,1.9813563100056668,112,4,1
rmse,0,2.043181086432596,112,4,2
rmse,0,2.3327170105767716,111,4,3
rmse,0,1.8566269863028162,111,4,4
