metric,no_targets_columns,value,n_samples,seed,split
rmse,0,18.02497415710842,64,0,0
rmse,0,27.812393754103134,64,0,1
rmse,0,20.555610687971754,64,0,2
rmse,0,24.133678413974273,63,0,3
rmse,0,23.85149909535099,63,0,4
rmse,0,25.219708128568158,64,1,0
rmse,0,29.366010265321748,64,1,1
rmse,0,22.739707003289226,64,1,2
rmse,0,29.847817655397805,63,1,3
rmse,0,18.47520815280822,63,1,4
rmse,0,40.26254623615266,64,2,0
rmse,0,17.417387459001883,64,2,1
rmse,0,25.726916728938694,64,2,2
rmse,0,23.92947615277887,63,2,3
rmse,0,23.577002733525784,63,2,4
rmse,0,18.843281273467344,64,3,0
rmse,0,26.113598366673884,64,3,1
rmse,0,26.57176864105515,64,3,2
rmse,0,21.235850992057966,63,3,3
rmse,0,25.06523656061117,63,3,4
rmse,0,22.599385372048367,64,4,0
rmse,0,30.325549674598882,64,4,1
rmse,0,21.380278999552598,64,4,2
rmse,0,21.97033567680114,63,4,3
rmse,0,31.64931964988741,63,4,4
