metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.776832217310995,64,0,0
rmse,0,13.956514000672056,64,0,1
rmse,0,9.359066315718902,64,0,2
rmse,0,10.941154219720847,63,0,3
rmse,0,10.611383102070423,63,0,4
rmse,0,10.734029641284934,64,1,0
rmse,0,12.668949243421155,64,1,1
rmse,0,13.684121234292654,64,1,2
rmse,0,16.72841997343201,63,1,3
rmse,0,10.78731685844016,63,1,4
rmse,0,19.82763405365638,64,2,0
rmse,0,11.845184120649444,64,2,1
rmse,0,9.888958866292448,64,2,2
rmse,0,10.309675615650397,63,2,3
rmse,0,18.64932125949596,63,2,4
rmse,0,12.420530689480723,64,3,0
rmse,0,15.383273744164667,64,3,1
rmse,0,11.384920479700224,64,3,2
rmse,0,11.25892620736405,63,3,3
rmse,0,13.111738125466665,63,3,4
rmse,0,12.915329294371713,64,4,0
rmse,0,16.76815057299703,64,4,1
rmse,0,10.468571624350353,64,4,2
rmse,0,9.326400983259255,63,4,3
rmse,0,12.274221916225379,63,4,4
