metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.67309600255472,64,0,0
rmse,0,9.230233555365242,64,0,1
rmse,0,8.927564203756395,64,0,2
rmse,0,10.329739468334157,63,0,3
rmse,0,8.382294295932562,63,0,4
rmse,0,9.144037313466082,64,1,0
rmse,0,9.933130112284404,64,1,1
rmse,0,10.699915719011244,64,1,2
rmse,0,11.340806907577305,63,1,3
rmse,0,8.386351186862283,63,1,4
rmse,0,10.896396940187943,64,2,0
rmse,0,10.678373639353186,64,2,1
rmse,0,7.805828911709401,64,2,2
rmse,0,9.177188448506884,63,2,3
rmse,0,10.74070479785403,63,2,4
rmse,0,10.288828943703008,64,3,0
rmse,0,9.391012362606954,64,3,1
rmse,0,8.72432595930979,64,3,2
rmse,0,8.81768540855073,63,3,3
rmse,0,9.253847835210923,63,3,4
rmse,0,10.335763897816896,64,4,0
rmse,0,8.087813225343503,64,4,1
rmse,0,9.917121200337462,64,4,2
rmse,0,9.66525049287184,63,4,3
rmse,0,9.993992282374574,63,4,4
