metric,no_targets_columns,value,n_samples,seed,split
rmse,0,11.144282753997615,64,0,0
rmse,0,14.156559089945853,64,0,1
rmse,0,9.655741461356193,64,0,2
rmse,0,11.401521808690838,63,0,3
rmse,0,10.652885422557803,63,0,4
rmse,0,10.997244405669917,64,1,0
rmse,0,12.707781597785772,64,1,1
rmse,0,15.021609243650484,64,1,2
rmse,0,16.958819351463845,63,1,3
rmse,0,11.034771883783202,63,1,4
rmse,0,20.000891102148625,64,2,0
rmse,0,11.760937895114605,64,2,1
rmse,0,10.48791698747919,64,2,2
rmse,0,10.332833282229513,63,2,3
rmse,0,18.697290814852558,63,2,4
rmse,0,14.061597688266888,64,3,0
rmse,0,15.550899664336555,64,3,1
rmse,0,11.637138163140273,64,3,2
rmse,0,11.79862405543707,63,3,3
rmse,0,13.20887876975276,63,3,4
rmse,0,14.650442543975311,64,4,0
rmse,0,17.08281942108991,64,4,1
rmse,0,10.551538755879774,64,4,2
rmse,0,9.512565331692999,63,4,3
rmse,0,12.373149394173822,63,4,4
