metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.1408592101962656,112,0,0
rmse,0,2.2905293940319873,112,0,1
rmse,0,2.5005266879407917,112,0,2
rmse,0,2.213963831842039,111,0,3
rmse,0,2.331449421841525,111,0,4
rmse,0,2.085587087161762,112,1,0
rmse,0,2.5281368877922503,112,1,1
rmse,0,2.1285938547308088,112,1,2
rmse,0,2.344616713788258,111,1,3
rmse,0,2.3976196620381898,111,1,4
rmse,0,2.269187302883109,112,2,0
rmse,0,2.1929210150493086,112,2,1
rmse,0,2.012033961603904,112,2,2
rmse,0,2.5449638193657833,111,2,3
rmse,0,2.2437260069567975,111,2,4
rmse,0,2.0257358156183374,112,3,0
rmse,0,2.5400637748164483,112,3,1
rmse,0,2.4336300208844093,112,3,2
rmse,0,2.1172086878280947,111,3,3
rmse,0,2.2951294507393225,111,3,4
rmse,0,2.2236917788290946,112,4,0
rmse,0,2.1866495106038806,112,4,1
rmse,0,2.2924617894014774,112,4,2
rmse,0,2.6133082992361687,111,4,3
rmse,0,2.073728075262434,111,4,4
