metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.809978271875703,64,0,0
rmse,0,13.907455627551435,64,0,1
rmse,0,9.436296788321522,64,0,2
rmse,0,10.956990962502509,63,0,3
rmse,0,10.755072111901551,63,0,4
rmse,0,10.344995940874547,64,1,0
rmse,0,12.436968270736893,64,1,1
rmse,0,13.28049282069963,64,1,2
rmse,0,16.587793228272993,63,1,3
rmse,0,10.739100367609925,63,1,4
rmse,0,19.68294670512841,64,2,0
rmse,0,11.617847592596977,64,2,1
rmse,0,9.870900069140708,64,2,2
rmse,0,10.296665344953949,63,2,3
rmse,0,18.638942632336693,63,2,4
rmse,0,11.90474167043386,64,3,0
rmse,0,15.071104972122624,64,3,1
rmse,0,11.404485650296797,64,3,2
rmse,0,11.244422750812879,63,3,3
rmse,0,13.122517732363981,63,3,4
rmse,0,12.603383796520975,64,4,0
rmse,0,16.857097247082873,64,4,1
rmse,0,10.379590873648787,64,4,2
rmse,0,9.007232510001833,63,4,3
rmse,0,12.063223410838125,63,4,4
