metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5475415341345378,52,0,0
rmse,0,0.5132902260327669,51,0,1
rmse,0,0.5562311529686234,51,0,2
rmse,0,0.4403823673505752,51,0,3
rmse,0,0.684770202278083,51,0,4
rmse,0,0.5407975873216808,52,1,0
rmse,0,0.5082488530102347,51,1,1
rmse,0,0.5198742604558485,51,1,2
rmse,0,0.5149916853064455,51,1,3
rmse,0,0.6327234459487343,51,1,4
rmse,0,0.5391701972100685,52,2,0
rmse,0,0.5304498863404763,51,2,1
rmse,0,0.5198699720287964,51,2,2
rmse,0,0.6265446924205393,51,2,3
rmse,0,0.5238068265001883,51,2,4
rmse,0,0.6369432057872648,52,3,0
rmse,0,0.6059264599098662,51,3,1
rmse,0,0.48709695891785215,51,3,2
rmse,0,0.5273171119710252,51,3,3
rmse,0,0.488757340514309,51,3,4
rmse,0,0.5743488621652694,52,4,0
rmse,0,0.6154460561941102,51,4,1
rmse,0,0.5266145896321628,51,4,2
rmse,0,0.48673087845635166,51,4,3
rmse,0,0.5147775073080473,51,4,4
