metric,no_targets_columns,value,n_samples,seed,split
rmse,0,12.869996675715898,64,0,0
rmse,0,17.473440793216216,64,0,1
rmse,0,10.67799010902429,64,0,2
rmse,0,17.319704170333186,63,0,3
rmse,0,9.991622605775797,63,0,4
rmse,0,17.610996022891555,64,1,0
rmse,0,23.436683846151123,64,1,1
rmse,0,18.703220139865014,64,1,2
rmse,0,22.657918123661418,63,1,3
rmse,0,10.637420677631045,63,1,4
rmse,0,29.812774534798216,64,2,0
rmse,0,12.12283095680752,64,2,1
rmse,0,20.7130421894798,64,2,2
rmse,0,17.58400808901718,63,2,3
rmse,0,20.708482017029066,63,2,4
rmse,0,20.726992468376725,64,3,0
rmse,0,20.99300702547069,64,3,1
rmse,0,13.739852265647627,64,3,2
rmse,0,12.70138888455094,63,3,3
rmse,0,13.450140793814036,63,3,4
rmse,0,20.691523055391773,64,4,0
rmse,0,26.256269557647315,64,4,1
rmse,0,10.78643554736543,64,4,2
rmse,0,15.39676400264592,63,4,3
rmse,0,18.835301022862552,63,4,4
