metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3536506379020594,52,0,0
rmse,0,0.3627362615877833,51,0,1
rmse,0,0.5488153607810046,51,0,2
rmse,0,0.6071503391829413,51,0,3
rmse,0,0.5143254167318403,51,0,4
rmse,0,0.45127583299033985,52,1,0
rmse,0,0.5372777498749713,51,1,1
rmse,0,0.4453706722419828,51,1,2
rmse,0,0.3260599027281126,51,1,3
rmse,0,0.64075122693052,51,1,4
rmse,0,0.624144559784417,52,2,0
rmse,0,0.5296785139053602,51,2,1
rmse,0,0.4035198732703347,51,2,2
rmse,0,0.4090367128082245,51,2,3
rmse,0,0.3822143423370611,51,2,4
rmse,0,0.3642653890561127,52,3,0
rmse,0,0.3183594611045823,51,3,1
rmse,0,0.5501264774972786,51,3,2
rmse,0,0.4597664885106676,51,3,3
rmse,0,0.6364768473380247,51,3,4
rmse,0,0.5506887992837819,52,4,0
rmse,0,0.48072921082941356,51,4,1
rmse,0,0.6103542868781004,51,4,2
rmse,0,0.3248513912875746,51,4,3
rmse,0,0.5647724063628891,51,4,4
