metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.3526456196381683,52,0,0
rmse,0,0.3633347972301386,51,0,1
rmse,0,0.553123026076647,51,0,2
rmse,0,0.6091417838044897,51,0,3
rmse,0,0.5156601433953748,51,0,4
rmse,0,0.45546673591497333,52,1,0
rmse,0,0.5390931258072881,51,1,1
rmse,0,0.44678494400591945,51,1,2
rmse,0,0.32742039301320564,51,1,3
rmse,0,0.6427638588314643,51,1,4
rmse,0,0.6264071206086879,52,2,0
rmse,0,0.5338118997376233,51,2,1
rmse,0,0.4040415497338994,51,2,2
rmse,0,0.41066079912058545,51,2,3
rmse,0,0.38349324859741113,51,2,4
rmse,0,0.36681866470682756,52,3,0
rmse,0,0.3225276294047166,51,3,1
rmse,0,0.5536070976141602,51,3,2
rmse,0,0.4607562202670502,51,3,3
rmse,0,0.6386483188813863,51,3,4
rmse,0,0.552081862386679,52,4,0
rmse,0,0.4856449429016987,51,4,1
rmse,0,0.6099204562900719,51,4,2
rmse,0,0.32333605116049025,51,4,3
rmse,0,0.5678722403926799,51,4,4
