metric,no_targets_columns,value,n_samples,seed,split
rmse,0,16.10317410879999,64,0,0
rmse,0,20.29628948564357,64,0,1
rmse,0,14.626722172633245,64,0,2
rmse,0,21.018203393180208,63,0,3
rmse,0,11.550714143823502,63,0,4
rmse,0,19.775870421601933,64,1,0
rmse,0,24.6586721598685,64,1,1
rmse,0,20.698004464865328,64,1,2
rmse,0,23.954904920922303,63,1,3
rmse,0,13.311841892709882,63,1,4
rmse,0,34.314396098212086,64,2,0
rmse,0,12.568297918015926,64,2,1
rmse,0,22.880886201509554,64,2,2
rmse,0,19.151293773419944,63,2,3
rmse,0,22.786716392420388,63,2,4
rmse,0,23.16607755006605,64,3,0
rmse,0,21.532899093980337,64,3,1
rmse,0,16.624345294524666,64,3,2
rmse,0,17.009456749198055,63,3,3
rmse,0,14.785905657174439,63,3,4
rmse,0,25.82178676238329,64,4,0
rmse,0,28.686169522449582,64,4,1
rmse,0,12.228775767261412,64,4,2
rmse,0,18.132290418862564,63,4,3
rmse,0,19.97207369603785,63,4,4
