metric,no_targets_columns,value,n_samples,seed,split
rmse,0,10.489536194779092,64,0,0
rmse,0,9.151388415083288,64,0,1
rmse,0,8.825288684102654,64,0,2
rmse,0,10.109990544358357,63,0,3
rmse,0,8.816835126040019,63,0,4
rmse,0,9.22450034449354,64,1,0
rmse,0,10.145701075650942,64,1,1
rmse,0,10.523668534909369,64,1,2
rmse,0,11.61972284040203,63,1,3
rmse,0,7.87441746609938,63,1,4
rmse,0,9.920377114462761,64,2,0
rmse,0,10.994992875226943,64,2,1
rmse,0,9.055003636531671,64,2,2
rmse,0,10.03577437388939,63,2,3
rmse,0,10.423925683790333,63,2,4
rmse,0,10.41673170040671,64,3,0
rmse,0,9.136400451972042,64,3,1
rmse,0,9.520881674954223,64,3,2
rmse,0,9.513554887917516,63,3,3
rmse,0,9.758464216934817,63,3,4
rmse,0,10.64239548417911,64,4,0
rmse,0,8.715135724396053,64,4,1
rmse,0,10.147310356993387,64,4,2
rmse,0,9.615676086016952,63,4,3
rmse,0,10.489932688425672,63,4,4
