metric,no_targets_columns,value,n_samples,seed,split
rmse,0,2.050404048739498,112,0,0
rmse,0,1.883607093493646,112,0,1
rmse,0,2.4542223121498727,112,0,2
rmse,0,2.0462603493505758,111,0,3
rmse,0,1.9944781359579489,111,0,4
rmse,0,1.742225266052809,112,1,0
rmse,0,2.3062591480226673,112,1,1
rmse,0,2.0106328624290533,112,1,2
rmse,0,2.1385847188449763,111,1,3
rmse,0,2.1437615259069975,111,1,4
rmse,0,2.089455086077619,112,2,0
rmse,0,2.0166219005916384,112,2,1
rmse,0,1.8745918484520905,112,2,2
rmse,0,2.3011227045869043,111,2,3
rmse,0,2.010050563984812,111,2,4
rmse,0,1.81380541026984,112,3,0
rmse,0,2.3282988066388772,112,3,1
rmse,0,2.1790348391401935,112,3,2
rmse,0,1.9554769910316416,111,3,3
rmse,0,2.0307770029195384,111,3,4
rmse,0,2.0060920065940464,112,4,0
rmse,0,1.9557676244507876,112,4,1
rmse,0,2.1498985463682696,112,4,2
rmse,0,2.3157669832990844,111,4,3
rmse,0,1.913341024107307,111,4,4
