metric,no_targets_columns,value,n_samples,seed,split
rmse,0,9.722502007787114,64,0,0
rmse,0,8.396204165872875,64,0,1
rmse,0,8.582235590811889,64,0,2
rmse,0,10.397826731412799,63,0,3
rmse,0,8.968046819083378,63,0,4
rmse,0,9.729340613957357,64,1,0
rmse,0,10.832534127163173,64,1,1
rmse,0,10.544558359799199,64,1,2
rmse,0,11.886453914903761,63,1,3
rmse,0,7.406292341277368,63,1,4
rmse,0,11.287086451811593,64,2,0
rmse,0,10.010278431537179,64,2,1
rmse,0,9.704009905891287,64,2,2
rmse,0,9.777405157839016,63,2,3
rmse,0,10.932798376538038,63,2,4
rmse,0,10.237808915335968,64,3,0
rmse,0,10.911899012921744,64,3,1
rmse,0,8.758374365138,64,3,2
rmse,0,10.212288072319039,63,3,3
rmse,0,8.757152251843763,63,3,4
rmse,0,11.053503302112988,64,4,0
rmse,0,10.148344069448495,64,4,1
rmse,0,9.451956286179247,64,4,2
rmse,0,9.341049156388792,63,4,3
rmse,0,10.462253120107599,63,4,4
