metric,no_targets_columns,value,n_samples,seed,split
rmse,0,0.5468218715199148,52,0,0
rmse,0,0.5148914651561923,51,0,1
rmse,0,0.5524437068980148,51,0,2
rmse,0,0.441020355332528,51,0,3
rmse,0,0.6857543100909547,51,0,4
rmse,0,0.5405148389348021,52,1,0
rmse,0,0.5118934113795472,51,1,1
rmse,0,0.517221666363732,51,1,2
rmse,0,0.514173859639368,51,1,3
rmse,0,0.6317105809870034,51,1,4
rmse,0,0.539775375860966,52,2,0
rmse,0,0.5262889824981076,51,2,1
rmse,0,0.5214140886461309,51,2,2
rmse,0,0.6267065234208914,51,2,3
rmse,0,0.5241463215858735,51,2,4
rmse,0,0.6371275814339771,52,3,0
rmse,0,0.6069661777725613,51,3,1
rmse,0,0.4875417133928227,51,3,2
rmse,0,0.5273013081982697,51,3,3
rmse,0,0.4857499926849935,51,3,4
rmse,0,0.5754071342991678,52,4,0
rmse,0,0.6116535193594155,51,4,1
rmse,0,0.5260209299992551,51,4,2
rmse,0,0.48772838476352914,51,4,3
rmse,0,0.5161411480827176,51,4,4
